PastureID_YearOfSurvey,Point_ID,Year,Site,PercentWtRemovedPlot,ObsID,Date,Lat,Lon,PAST_NAME,Utilization,ShrubOverstory,OthShrubCode,MostAbdPerGrass,OthGrassCode,CheatgrassCover,Subsample,EmployeeYear,Position,Original_Site_Assignment,Start_Date,End_Date,Performance_Rating
21,U_BIBU1909,2017,BIBU,NA,3,7/28/2017,43.36303888,-113.0606409,Sunset North,2.5,ARTR4,NA,POSE,NA,10,0,2017,Crew Leader,BIBU,2/6/2017,8/25/2017,Excellent
781,U_SHCR883,2017,SHCR,0,13,7/21/2017,42.11071043,-115.7403937,(North) Tokum-Bambi East,2.5,ARTRW8,NA,PSSP6,NA,70,1,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
619,2406,2015,SHCR,NA,94,7/20/2015,42.156438,-115.759346,Tokum-Bambi West Non-Treatment (North),13,ARTRW, ,POSE, ,20,0,Currently Employed,NA,All Sites,NA,NA,NA
24,U_SHCR2942,2017,SHCR,NA,59,7/27/2017,42.1079225,-115.7016011,Slaughterhouse North,13,ARTRW8,NA,FEID,NA,10,0,2016-2018,Crew Leader,BRBE,NA,NA,NA
785,2004,2015,SHCR,NA,94,7/29/2015,42.112713,-115.794402,Tokum-Bambi West,13,CHRYS9, ,POSE, ,50,0,Currently Employed,NA,All Sites,NA,NA,NA
2,U_PAVA4479,2017,PAVA,2.478937868,69,7/31/2017,44.39463794,-113.6908947,River East,13,ARTRW8,NA,POSE,NA,0,1,2017,Range Technician,PAVA,5/8/2017,8/11/2017,Excellent
775,ubibu2015,2016,BIBU,NA,94,8/4/2016,43.35900117,-113.0939934,Butte,13,ARTRW8,NA,PSSP6,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
619,2262,2015,SHCR,NA,94,7/22/2015,42.143298,-115.795237,Tokum-Bambi West Non-Treatment (North),30,ARTRW, ,PSSP6, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
26,U_BRBE3865,2018,BRBE,0,111,7/20/2018,42.15041333,-114.7610789,Indian Cave North,2.5,ARNO4,NA,POSE,NA,10,1,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
786,U_PAVA1900,2018,PAVA,NA,112,8/3/2018,44.35489934,-113.6458547,River,2.5,ARAR8,NA,POSE,NA,0,0,2018,Research Technician,PAVA,4/9/2018,8/10/2018,Excellent
788,U_PAVA1175,2018,PAVA,NA,111,8/13/2018,44.29576976,-113.6877848,West River Flat,13,ARTRW8,NA,POSE,NA,0,0,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
17,U_BRBE291,2017,BRBE,0,68,7/31/2017,42.04417483,-114.7657714,China Creek BLM #1,13,ARNO4,NA,POSE,NA,10,1,2017,Range Technician,BRBE,4/24/2017,5/11/2018,Average
795,ushcr2421,2016,SHCR,NA,94,7/18/2016,42.11754368,-115.6850727,Slaughterhouse,13,ARTRW8,NA,PSSP6,NA,20,0,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE2836,2018,BRBE,NA,95,7/31/2018,42.01157032,-114.7775539,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,0,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
775,ubibu1833,2016,BIBU,2.038298539,94,8/4/2016,43.37543354,-113.1122995,Butte,30,ARTR4,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE357,2017,BRBE,NA,70,7/26/2017,42.06022313,-114.7841726,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,10,0,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
1,U_PAVA4221,2017,PAVA,28.75190701,69,7/31/2017,44.37303376,-113.6910425,River West,30,OTHER,ARFR,POSE,NA,0,1,2017,Range Technician,PAVA,5/8/2017,8/11/2017,Excellent
17,272,2015,BRBE,NA,94,7/29/2015,42.023945,-114.73112,China Creek BLM #1,2.5,ARAR8, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
7,U_PAVA58,2017,PAVA,0,59,8/13/2017,44.29212326,-113.6952264,West River Flat North,2.5,ARTRW8,NA,POSE,NA,0,1,2016-2018,Crew Leader,BRBE,NA,NA,NA
21,U_BIBU1622,2017,BIBU,0,3,7/28/2017,43.32700314,-113.0611928,Sunset North,2.5,ARTR4,NA,POSE,NA,10,1,2017,Crew Leader,BIBU,2/6/2017,8/25/2017,Excellent
17,UBRBE3425,2016,BRBE,9.137960924,94,8/3/2016,41.9955064,-114.7516677,China Creek BLM #1,30,ARNO4,NA,STIPA,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
5,U_PAVA2222,2018,PAVA,0,471057391,7/25/2018,44.36720167,-113.5516595,Goldburg NE - Big Gulch,2.5,ARAR8,NA,PSSP6,NA,0,1,Currently Employed,Volunteer,All Sites,1/1/2014,NA,NA
21,U_BIBU0903,2018,BIBU,NA,10,8/7/2018,43.36303544,-113.0592542,Sunset North,50,ARTRW8,NA,PSSP6,NA,10,0,2017-2018,Wildlife Technician,SHCR,2/13/2017,8/15/2018,Excellent
17,U_BRBE272,2017,BRBE,NA,68,7/31/2017,42.0405512,-114.7659422,China Creek BLM #1,13,ARTRT,NA,STIPA,NA,30,0,2017,Range Technician,BRBE,4/24/2017,5/11/2018,Average
786,U_PAVA1750,2018,PAVA,0,111,8/8/2018,44.34974035,-113.6949525,River,2.5,ARAR8,NA,POSE,NA,0,1,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
786,upahs0233,2016,PAVA,NA,94,8/12/2016,44.34021046,-113.6931223,River,70,ARAR8,NA,STIPA,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
795,340,2015,SHCR,NA,94,7/31/2015,42.032897,-115.713663,Slaughterhouse,30,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
21,U_BIBU1751,2017,BIBU,NA,67,7/27/2017,43.34486408,-113.0484584,Sunset North,2.5,ARTRW8,NA,POSE,NA,10,0,2017-2018,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
24,U_SHCR2905,2017,SHCR,0,72,7/25/2017,42.10392937,-115.7268286,Slaughterhouse North,2.5,ARTRW8,NA,PSSP6,NA,60,1,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
29,U_JISA1201,2017,JISA,NA,70,8/4/2017,42.16235337,-113.4175301,Sheep Mountain South,2.5,ARNO4,NA,POSE,NA,40,0,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
786,U_PAVA1803,2018,PAVA,0,111,8/7/2018,44.35148618,-113.6760078,River,2.5,ARAR8,NA,POSE,NA,0,1,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
785,1959,2015,SHCR,NA,94,7/29/2015,42.109969,-115.794426,Tokum-Bambi West,13,CHRYS9, ,STIPA, ,40,0,Currently Employed,NA,All Sites,NA,NA,NA
2,U_PAVA4512,2017,PAVA,NA,2,7/30/2017,44.39826321,-113.6947431,River East,2.5,ARTRW8,NA,POSE,NA,0,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
1,U_PAVA3900,2017,PAVA,6.769052509,2,7/20/2017,44.3496017,-113.6800003,River West,13,ARAR8,NA,POSE,NA,0,1,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
781,U_SHCR1182,2017,SHCR,NA,13,7/24/2017,42.14836749,-115.7655022,(North) Tokum-Bambi East,2.5,ARTRW8,NA,ELEL5,NA,80,0,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
795,1874,2015,SHCR,NA,94,7/27/2015,42.105508,-115.72778,Slaughterhouse,2.5,ARTRW, ,PSSP6, ,20,0,Currently Employed,NA,All Sites,NA,NA,NA
776,ubibu0183,2016,BIBU,0,94,8/2/2016,43.31404442,-113.1449268,Serviceberry,2.5,ARTR4,NA,PSSP6,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
786,upahs0726,2016,PAVA,2.269724985,94,8/16/2016,44.37663059,-113.675895,River,30,ARAR8,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
7,U_PAVA312,2017,PAVA,0,3,8/14/2017,44.31366037,-113.7100433,West River Flat North,2.5,ARTRW8,NA,POSE,NA,0,1,2017,Crew Leader,BIBU,2/6/2017,8/25/2017,Excellent
14,ubrbe1055,2016,BRBE,0,94,7/26/2016,42.09169956,-114.7857075,Browns Creek East,2.5,ARTRW8,NA,AGCR,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE96,2017,BRBE,NA,70,7/31/2017,42.00997645,-114.7594633,China Creek BLM #1,30,ARNO4,NA,POSE,NA,30,0,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
17,ubrbe3146,2016,BRBE,13.08963647,94,7/19/2016,42.02030667,-114.7916698,China Creek BLM #1,30,ARNO4,NA,POSE,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
162,3294,2015,BIBU,NA,94,7/20/2015,43.436894,-113.106379,Frenchman,2.5,ARTRW, ,STIPA, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
743,ujisa0870,2016,JISA,NA,94,7/21/2016,42.16939239,-113.4312108,Sheep Mountain North,2.5,ARTRW8,NA,PSSP6,NA,10,0,Currently Employed,NA,All Sites,NA,NA,NA
21,U_BIBU0932,2018,BIBU,NA,10,8/7/2018,43.3647846,-113.0518964,Sunset North,30,ARTR4,NA,FEID,NA,10,0,2017-2018,Wildlife Technician,SHCR,2/13/2017,8/15/2018,Excellent
26,U_BRBE3164,2017,BRBE,NA,5,7/21/2017,42.15593415,-114.7441339,Indian Cave North,2.5,ARNO4,NA,POSE,NA,10,0,2017,Crew Leader,BRBE,2/6/2017,7/21/2017,Excellent
2,U_PAVA4489,2017,PAVA,NA,67,8/2/2017,44.39450381,-113.6533018,River East,2.5,ARTRW8,NA,POSE,NA,0,0,2017-2018,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
777,ubibu0519,2016,BIBU,1.73696871,94,7/19/2016,43.31770975,-113.1212427,Sunset,2.5,ARTRW8,NA,STIPA,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
743,U_JISA4061,2018,JISA,0,96,7/23/2018,42.17678028,-113.42929,Sheep Mountain North,2.5,ARAR8,NA,PSSP6,NA,10,1,2018,Crew Leader,SHCR,2/20/2018,8/25/2018,Excellent
576,upahs0161,2016,PAVA,11.70116436,94,8/11/2016,44.33303937,-113.6927446,3-Corner,50,ARAR8,NA,STIPA,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
162,3312,2015,BIBU,NA,94,7/21/2015,43.438733,-113.094023,Frenchman,2.5,ARTR2, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
786,upahs0495,2016,PAVA,NA,94,8/18/2016,44.35929957,-113.6449924,River,13,ARTRW8,NA,PSSP6,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
22,U_SHCR842,2017,SHCR,15.04489627,72,7/24/2017,42.10670889,-115.7704005,(North) Tokum-Bambi West,2.5,ARTRW8,NA,PSSP6,NA,20,1,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
795,1390,2015,SHCR,NA,94,7/27/2015,42.084984,-115.727293,Slaughterhouse,2.5,ARTRW, ,PSSP6, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
5,U_PAVA1954,2018,PAVA,0,471057391,7/25/2018,44.35640747,-113.5517463,Goldburg NE - Big Gulch,2.5,ARTRT,NA,PSSP6,NA,0,1,Currently Employed,Volunteer,All Sites,1/1/2014,NA,NA
786,U_PAVA1795,2018,PAVA,NA,95,8/8/2018,44.35152134,-113.7060561,River,2.5,ARAR8,NA,POSE,NA,0,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
788,U_PAVA1256,2018,PAVA,NA,111,8/10/2018,44.30282629,-113.6800366,West River Flat,2.5,ARTRW8,NA,POSE,NA,0,0,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
785,1565,2015,SHCR,NA,94,7/30/2015,42.091615,-115.818049,Tokum-Bambi West,30,ARTRW, ,STIPA, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
17,ubrbe2979,2016,BRBE,0,94,7/29/2016,42.04024373,-114.7738834,China Creek BLM #1,13,ARNO4,NA,POSE,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
3,U_PAVA4360,2018,PAVA,NA,98,8/7/2018,44.30978354,-113.5784002,Goldburg SE - Summit,2.5,ARTRW8,NA,FEID,NA,0,0,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
162,3331,2015,BIBU,NA,94,7/20/2015,43.44051,-113.100151,Frenchman,2.5,ARTR2, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA2184,2018,PAVA,NA,111,8/8/2018,44.36776688,-113.694847,River,2.5,ARAR8,NA,POSE,NA,0,0,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
788,U_PAVA1206,2018,PAVA,NA,1,8/10/2018,44.29906301,-113.7215053,West River Flat,50,ARTRV,NA,FEID,NA,0,0,Currently Employed,Project Leader,All Sites,10/18/2016,NA,Excellent
17,UBRBE2842,2016,BRBE,1.4906145,94,8/2/2016,42.05837129,-114.7703888,China Creek BLM #1,13,ARNO4,NA,ELEL5,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
788,U_PAVA1071,2018,PAVA,NA,95,8/10/2018,44.27755718,-113.6613516,West River Flat,13,ARAR8,NA,POSE,NA,0,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
5,U_PAVA2173,2018,PAVA,NA,1,8/6/2018,44.36543316,-113.5630508,Goldburg NE - Big Gulch,50,ARTRT,NA,OTHER,PASM,20,0,Currently Employed,Project Leader,All Sites,10/18/2016,NA,Excellent
795,ushcr2529,2016,SHCR,1.778386653,94,7/28/2016,42.1028765,-115.677351,Slaughterhouse,13,CHVI8,NA,POSE,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE2957,2018,BRBE,0,471057386,7/30/2018,42.031447,-114.7596552,China Creek BLM #1,2.5,ARTRW8,NA,POSE,NA,10,1,2018,Research Technician,SHCR,5/14/2018,NA,Average
3,U_PAVA4470,2018,PAVA,NA,98,8/6/2018,44.33664946,-113.5656532,Goldburg SE - Summit,2.5,ARTR4,NA,POSE,NA,80,0,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
785,1743,2015,SHCR,NA,94,7/28/2015,42.099485,-115.77595,Tokum-Bambi West,2.5,ARTRW, ,OTHER,BRTE & Rock,70,0,Currently Employed,NA,All Sites,NA,NA,NA
6,U_PAVA2397,2018,PAVA,NA,471057389,8/7/2018,44.37453973,-113.5817115,Goldburg NW - Bear Creek,2.5,ARNO4,NA,PSSP6,NA,20,0,Currently Employed,Graduate Student,All Sites,4/30/2018,NA,Excellent
795,1599,2015,SHCR,NA,94,7/27/2015,42.093104,-115.727513,Slaughterhouse,2.5,ARTRW, ,PSSP6, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
775,ubibu1670,2016,BIBU,NA,94,8/1/2016,43.39156047,-113.1046769,Butte,2.5,ARTRW8,NA,PSSP6,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
775,ubibu1490,2016,BIBU,5.792062768,94,7/27/2016,43.41646514,-113.0783247,Butte,13,ARTRW8,NA,PSSP6,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
776,ubibu0112,2016,BIBU,NA,94,7/28/2016,43.32679552,-113.1694299,Serviceberry,2.5,ARTR4,NA,PSSP6,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
12,U_BIBU0808,2018,BIBU,6.951875059,97,7/23/2018,43.35797842,-113.1112707,Butte South,30,ARTRW8,NA,POSE,NA,10,1,2018,Crew Leader,BIBU,2/20/2018,8/25/2018,Excellent
795,451,2015,SHCR,NA,94,7/27/2015,42.045259,-115.72615,Slaughterhouse,50,ARTRW, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
795,962,2015,SHCR,NA,94,8/2/2015,42.067785,-115.732689,Slaughterhouse,30,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
785,2107,2015,SHCR,NA,94,7/29/2015,42.119728,-115.79483,Tokum-Bambi West,13,ARTRW, ,ELEL5, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA1662,2018,PAVA,NA,98,8/3/2018,44.34592274,-113.623448,River,2.5,ARTRW8,NA,POSE,NA,0,0,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
1,U_PAVA3954,2017,PAVA,NA,1,7/20/2017,44.35317322,-113.6724523,River West,2.5,ARAR8,NA,POSE,NA,0,0,Currently Employed,Project Leader,All Sites,10/18/2016,NA,Excellent
29,U_JISA1222,2017,JISA,NA,65,8/4/2017,42.16599087,-113.4356687,Sheep Mountain South,2.5,ARTRW8,NA,AGCR,NA,20,0,2017,Volunteer,BRBE,4/2/2017,6/10/2017,NA
832,U_PAVAW638,2017,PAVA,NA,59,8/8/2017,44.34947761,-113.608282, ,13,ARTRW8,NA,AGCR,NA,0,0,2016-2018,Crew Leader,BRBE,NA,NA,NA
13,U_BIBU3549,2017,BIBU,NA,3,7/20/2017,43.32228778,-113.1562393,Serviceberry,30,ARTR4,NA,AGCR,NA,10,0,2017,Crew Leader,BIBU,2/6/2017,8/25/2017,Excellent
17,UBRBE3031,2016,BRBE,0,94,8/4/2016,42.03519568,-114.7411736,China Creek BLM #1,2.5,ARNO4,NA,ELEL5,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
162,3194,2015,BIBU,NA,94,7/21/2015,43.427942,-113.10654,Frenchman,2.5,ARTRW, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
777,ubibu0624,2016,BIBU,NA,94,7/26/2016,43.30623911,-113.0535878,Sunset,2.5,ARTR4,NA,STIPA,NA,50,0,Currently Employed,NA,All Sites,NA,NA,NA
17,UBRBE3102,2016,BRBE,NA,94,8/3/2016,42.02604473,-114.7664105,China Creek BLM #1,50,ATCO,NA,ELEL5,NA,10,0,Currently Employed,NA,All Sites,NA,NA,NA
825,U_JISA1261,2017,JISA,NA,65,8/3/2017,42.17505506,-113.4416015,Kane Springs (Line Canyon),2.5,ARNO4,NA,PSSP6,NA,10,0,2017,Volunteer,BRBE,4/2/2017,6/10/2017,NA
17,ubrbe3237,2016,BRBE,NA,94,8/4/2016,42.01363384,-114.7336769,China Creek BLM #1,13,ARTRW8,NA,POSE,NA,40,0,Currently Employed,NA,All Sites,NA,NA,NA
17,UBRBE3013,2016,BRBE,NA,94,8/2/2016,42.03687533,-114.7556364,China Creek BLM #1,13,ARNO4,NA,ELEL5,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
786,upahs0326,2016,PAVA,NA,94,8/12/2016,44.34707273,-113.7010929,River,50,ARAR8,NA,POSE,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
785,1758,2015,SHCR,NA,94,7/29/2015,42.10015,-115.794103,Tokum-Bambi West,13,ARTRW, ,ELEL5, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
843,708,2015,SHCR,NA,94,7/29/2015,42.056946,-115.847254,East Blackleg,30,ARAR8, ,FEID, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
775,ubibu1480,2016,BIBU,12.20235607,94,8/2/2016,43.41851306,-113.0634811,Butte,30,ARTRW8,NA,STIPA,NA,70,1,Currently Employed,NA,All Sites,NA,NA,NA
788,U_PAVA1178,2018,PAVA,NA,95,8/10/2018,44.29562587,-113.6763453,West River Flat,30,ARTRW8,NA,POSE,NA,0,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
21,U_BIBU1959,2017,BIBU,NA,3,7/27/2017,43.36836033,-113.0480683,Sunset North,2.5,ARTRW8,NA,POSE,NA,10,0,2017,Crew Leader,BIBU,2/6/2017,8/25/2017,Excellent
785,ushcr1386,2016,SHCR,0,94,7/27/2016,42.08346618,-115.7952163,Tokum-Bambi West,2.5,ARTRW8,NA,ELEL5,NA,20,1,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA2146,2018,PAVA,NA,471057388,8/2/2018,44.36576537,-113.6645709,River,2.5,ARTRW8,NA,PSSP6,NA,0,0,2018,Point Count Technician,PAVA,5/3/2018,8/10/2018,Excellent
1,U_PAVA3726,2017,PAVA,0,2,7/21/2017,44.33348686,-113.7175602,River West,2.5,ARTRW8,NA,POSE,NA,0,1,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
2,U_PAVA4476,2017,PAVA,NA,2,7/28/2017,44.39477465,-113.7022445,River East,50,ARTRT,NA,POSE,NA,10,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
1,U_PAVA3717,2017,PAVA,0,69,7/21/2017,44.32988486,-113.713967,River West,2.5,ARTRW8,NA,POSE,NA,0,1,2017,Range Technician,PAVA,5/8/2017,8/11/2017,Excellent
17,U_BRBE2967,2018,BRBE,NA,109,7/30/2018,42.03349651,-114.7538318,China Creek BLM #1,2.5,ARAR8,NA,POSE,NA,0,0,2018,Research Technician,SHCR,4/9/2018,8/25/2018,Excellent
786,upahs0680,2016,PAVA,NA,94,8/16/2016,44.37302602,-113.6757111,River,70,ARAR8,NA,STIPA,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
823,U_SHCR378,2017,SHCR,NA,13,8/1/2017,42.0554055,-115.8354388,East Blackleg (North),2.5,ARTRT,NA,PSSP6,NA,20,0,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
17,299,2015,BRBE,NA,94,7/29/2015,42.027631,-114.785638,China Creek BLM #1,2.5,ARNO4, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
619,2324,2015,SHCR,NA,94,7/20/2015,42.149328,-115.753088,Tokum-Bambi West Non-Treatment (North),13,ARTRW, ,POSE, ,20,0,Currently Employed,NA,All Sites,NA,NA,NA
17,255,2015,BRBE,NA,94,7/29/2015,42.02197,-114.737052,China Creek BLM #1,2.5,ARAR8, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
3,U_PAVA280,2017,PAVA,NA,66,8/10/2017,44.30966993,-113.5747447,Goldburg SE - Summit,50,NoShrubs,NA,PSSP6,NA,0,0,2017,IDFG Technician,All Sites,1/30/2017,9/1/2017,Excellent
786,U_PAVA1748,2018,PAVA,NA,112,8/8/2018,44.34970065,-113.702381,River,2.5,ARTRW8,NA,POSE,NA,0,0,2018,Research Technician,PAVA,4/9/2018,8/10/2018,Excellent
12,U_BIBU0953,2018,BIBU,1.004314721,471057383,7/19/2018,43.36678889,-113.0740359,Butte South,30,ARTRW8,NA,POSE,NA,10,1,2018,IDFG Technician,All Sites,1/29/2018,9/28/2018,Average
840,2458,2015,JISA,NA,94,7/26/2015,42.161579,-113.420395,Sheep Mountain,13,ARTRW, ,POSE, ,20,0,Currently Employed,NA,All Sites,NA,NA,NA
3,U_PAVA462,2017,PAVA,NA,66,8/10/2017,44.32600072,-113.5821733,Goldburg SE - Summit,2.5,ARAR8,NA,POSE,NA,0,0,2017,IDFG Technician,All Sites,1/30/2017,9/1/2017,Excellent
619,2360,2015,SHCR,NA,94,7/21/2015,42.152701,-115.771349,Tokum-Bambi West Non-Treatment (North),13,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
776,ubibu0034,2016,BIBU,NA,94,8/1/2016,43.34445215,-113.1383737,Serviceberry,2.5,ARTRW8,NA,AGCR,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
776,2803,2015,BIBU,NA,94,7/21/2015,43.314142,-113.169839,Serviceberry,2.5,ARTR2, ,AGCR, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
743,U_JISA4114,2018,JISA,0,96,7/23/2018,42.19291911,-113.411128,Sheep Mountain North,2.5,ARTRV,NA,AGCR,NA,10,1,2018,Crew Leader,SHCR,2/20/2018,8/25/2018,Excellent
22,U_SHCR0284,2018,SHCR,NA,109,8/1/2018,42.11200728,-115.785085,Tokum-Bambi West,2.5,CHVI8,NA,STIPA,NA,60,0,2018,Research Technician,SHCR,4/9/2018,8/25/2018,Excellent
775,ubibu1541,2016,BIBU,NA,94,8/1/2016,43.40952706,-113.0969915,Butte,30,ARTRW8,NA,OTHER,pasm,0,0,Currently Employed,NA,All Sites,NA,NA,NA
17,319,2015,BRBE,NA,94,7/29/2015,42.029907,-114.767763,China Creek BLM #1,2.5,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE2770,2018,BRBE,0,108,7/30/2018,42.00075751,-114.7833957,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,10,1,2018,Research Technician,BRBE,4/9/2018,8/7/2018,Excellent
843,740,2015,SHCR,NA,94,7/27/2015,42.058484,-115.81102,East Blackleg,13,ARTRW, ,ELEL5, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
12,U_BIBU0670,2018,BIBU,NA,97,7/23/2018,43.34899989,-113.1113549,Butte South,30,ARTRW8,NA,POSE,NA,10,0,2018,Crew Leader,BIBU,2/20/2018,8/25/2018,Excellent
3,U_PAVA4453,2018,PAVA,0,112,8/7/2018,44.33126618,-113.5719807,Goldburg SE - Summit,2.5,ARTR4,NA,FEID,NA,0,1,2018,Research Technician,PAVA,4/9/2018,8/10/2018,Excellent
795,928,2015,SHCR,NA,94,7/29/2015,42.066431,-115.702461,Slaughterhouse,30,ARTRW, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
26,ubrbe1151,2016,BRBE,NA,94,7/21/2016,42.15880232,-114.7601374,Indian Cave North,2.5,ARNO4,NA,POSE,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
840,2456,2015,JISA,NA,94,7/23/2015,42.161318,-113.432406,Sheep Mountain,2.5,FEW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
777,ubibu0732,2016,BIBU,0,94,7/22/2016,43.28840298,-113.0723951,Sunset,2.5,ARTR4,NA,STIPA,NA,10,1,Currently Employed,NA,All Sites,NA,NA,NA
776,2760,2015,BIBU,NA,94,7/20/2015,43.309086,-113.176023,Serviceberry,2.5,ARTR2, ,STIPA, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
795,ushcr2689,2016,SHCR,3.197426367,94,7/28/2016,42.08498945,-115.6840983,Slaughterhouse,13,ARTRW8,NA,POSE,NA,80,1,Currently Employed,NA,All Sites,NA,NA,NA
24,U_SHCR2728,2017,SHCR,0,59,7/24/2017,42.08427588,-115.7118065,Slaughterhouse North,2.5,ARTRW8,NA,PSSP6,NA,90,1,2016-2018,Crew Leader,BRBE,NA,NA,NA
14,U_BRBE3229,2018,BRBE,NA,95,7/25/2018,42.08189269,-114.7906004,Browns Creek East,2.5,ARNO4,NA,STIPA,NA,10,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
2,U_PAVA4008,2017,PAVA,NA,69,8/2/2017,44.35679756,-113.6648128,River East,13,ARAR8,NA,POSE,NA,10,0,2017,Range Technician,PAVA,5/8/2017,8/11/2017,Excellent
17,UBRBE3044,2016,BRBE,NA,94,8/3/2016,42.03335228,-114.7520756,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
795,2058,2015,SHCR,NA,94,7/30/2015,42.116103,-115.691756,Slaughterhouse,30,ARTRW, ,STIPA, ,40,0,Currently Employed,NA,All Sites,NA,NA,NA
