"","PointID","AvgMaxHt","SdMaxHt","AvgMaxLeaf","SdMaxLeaf","AvgEff_Ht","SdEff_Ht","AvgRemoved","SdRemoved","n","TheorID","Year","Date","PastureName","PastureID_YearOfSurvey","ObsID1","ObsID2","StartTime","EndTime","New_YearOfSurveyID","New_CurrentYearID","Site","Treatment","ALLOT_NAME","PAST_NAME","Area_ha","StudyPasture_Yes_No","YearStudyStart","YearStudyEnd","ADMIN_ORG_","Shape_Length","Shape_Area","PreTrt_Pasture_Yes_No","Grazed2018","CombinedPasture","Pst_2015Earlier","Pst_2016","DomShrub","Pst_2018","Pst_2019","Comment","Position","HomeState","Original_Site_Assignment","Start_Date","End_Date","Performance_Rating","minsatplot","daysemployeed","AvgShrubHt","PctShrubCover","Species"
"769","JISA041_18",42.0344827586207,15.8168969357183,17.2586206896552,12.4612527105728,4.53448275862069,2.87893448394635,1.81034482758621,10.5837626323513,58,"JISA041",2018,2018-07-23,"Sheep Mountain North",NA,10,109,1899-12-30 12:35:00,1899-12-30 13:05:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",30,547.958333333333,27.53125,8.38333333333333,"ARNO4"
"770","JISA042_15",6.7037037037037,4.28606700488576,5.22222222222222,2.3424729426782,2,0.832050294337844,42.962962962963,32.9118653860714,27,"JISA042",2015,2015-07-22,"Sheep Mountain North",743,63,63,NA,NA,840,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician",NA,"JISA",NA,NA,NA,NA,NA,NA,23.8,"ARAR8"
"771","JISA042_16",12.025,11.3057450791565,6.175,3.23353819070832,1.625,0.952392399198609,21.75,33.2733434541133,40,"JISA042",2016,2016-07-29,"Sheep Mountain North",743,39,4,1899-12-30 09:20:00,1899-12-30 09:31:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Range Technician",NA,"All Sites",NA,NA,NA,11,NA,NA,30.9333333333333,"ARNO4"
"772","JISA042_17",30.0689655172414,9.06299790546609,5.89655172413793,2.02387230656988,1.62068965517241,0.621851676357926,4.6551724137931,8.85710313037332,29,"JISA042",2017,2017-07-19,"Sheep Mountain North",743,71,10,1899-12-30 11:43:00,1899-12-30 12:02:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Range Technician","WA","JISA",2017-05-01,2017-07-26,"Average",19,86,17.7571428571429,34.2333333333333,"ARNO4"
"773","JISA042_18",16.4444444444444,11.0793738655452,4.42222222222222,2.55386417458373,1.31111111111111,0.468179366473918,0.444444444444444,1.79082961419301,45,"JISA042",2018,2018-07-24,"Sheep Mountain North",NA,10,109,1899-12-30 09:14:00,1899-12-30 09:36:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",22,547.958333333333,22.4067796610169,42.5166666666667,"ARNO4"
"774","JISA043_15",16.2307692307692,13.3800463760647,13.9230769230769,12.3454548887539,3.46153846153846,2.5038431998092,14.2307692307692,19.1317965969127,13,"JISA043",2015,2015-07-20,"Sheep Mountain North",743,63,63,NA,NA,840,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician",NA,"JISA",NA,NA,NA,NA,NA,NA,17.25,"ARTRW8"
"775","JISA043_16",15.0526315789474,14.9423844750819,7.47368421052632,7.45630546772798,2.05263157894737,1.80965571343546,10.5263157894737,18.249409186944,19,"JISA043",2016,2016-07-28,"Sheep Mountain North",743,39,4,1899-12-30 13:59:00,1899-12-30 14:15:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Range Technician",NA,"All Sites",NA,NA,NA,16,NA,NA,17.2,"ARTRW8"
"776","JISA043_17",26,10.6804226775642,5.37931034482759,2.67813625364795,1.41379310344828,0.627764820574345,6.89655172413793,10.4722245814693,29,"JISA043",2017,2017-07-19,"Sheep Mountain North",743,10,71,1899-12-30 09:05:00,1899-12-30 09:30:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",25,547.958333333333,47.4545454545455,NA,NA
"777","JISA043_18",21.28125,9.27095490436178,7,6.44079738601844,1.78125,1.09939499491252,0.625,2.76790359705331,32,"JISA043",2018,2018-07-24,"Sheep Mountain North",NA,109,10,1899-12-30 13:08:00,1899-12-30 13:38:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Research Technician","MD","SHCR",2018-04-09,2018-08-25,"Excellent",30,138,72.875,19.9333333333333,"ARTRW8"
"778","JISA044_15",16.2333333333333,13.7882592068043,7.36666666666667,4.5294692795098,2.26666666666667,1.33735027091874,13.5,25.2965174105735,30,"JISA044",2015,2015-07-21,"Sheep Mountain North",743,31,31,NA,NA,840,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Technician","15","JISA",NA,NA,NA,NA,NA,NA,26.35,"ARTRT"
"779","JISA044_16",15.5384615384615,12.1892764977443,6.34615384615385,2.24396626877157,1.65384615384615,0.745241313525099,13.6538461538462,21.7971416615891,26,"JISA044",2016,2016-07-29,"Sheep Mountain North",743,39,4,1899-12-30 11:00:00,1899-12-30 11:15:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Range Technician",NA,"All Sites",NA,NA,NA,15,NA,NA,26.9,"ARTRT"
"780","JISA044_17",36.03125,10.7867432826206,14.53125,7.45733834295389,1.4375,0.669014682321166,3.28125,5.01761011740874,32,"JISA044",2017,2017-08-02,"Sheep Mountain North",743,10,94,1899-12-30 14:24:00,1899-12-30 14:58:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",34,547.958333333333,64,30.4,"ARTRW8"
"781","JISA044_18",22.7586206896552,13.61106475423,4.48275862068965,1.7852708809104,1.51724137931034,0.633622784085544,5.55172413793103,10.1895822390762,29,"JISA044",2018,2018-07-23,"Sheep Mountain North",NA,10,109,1899-12-30 16:43:00,1899-12-30 17:08:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",25,547.958333333333,66.9,43,"ARTRT"
"782","JISA046_16",18.2,14.9292347855492,8.65,4.8913843669907,2,0.987096233585649,22.5,34.1377300854145,40,"JISA046",2016,2016-07-25,"Sheep Mountain North",743,4,94,1899-12-30 12:27:00,1899-12-30 13:02:00,743,743,"JISA","Spring Odd Years","Jim Sage","Sheep Mountain North",883.4358521,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",12622.2799335459,8834358.81602331,"No","No","No",0,1,1,1,1,NA,"Crew Leader","ME","JISA",2017-02-06,2017-07-21,"Excellent",35,164.958333333333,NA,29.9,"ARTRT"
"783","JISA050_15",23.0192307692308,17.4709735574106,13.2307692307692,8.29981191522159,3.55769230769231,2.62277701606867,6.34615384615385,14.076659328769,52,"JISA050",2015,2015-07-22,"Sheep Mountain South",29,55,55,NA,NA,840,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Graduate Student",NA,"JISA",NA,NA,"Excellent",NA,NA,NA,20.3166666666667,"ARAR8"
"784","JISA050_16",32.5681818181818,20.2970930754877,12.6136363636364,8.55139294811468,2.25,1.12322210936962,1.70454545454545,4.81557330960826,44,"JISA050",2016,2016-07-22,"Sheep Mountain South",29,4,94,1899-12-30 10:00:00,1899-12-30 10:41:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Crew Leader","ME","JISA",2017-02-06,2017-07-21,"Excellent",41,164.958333333333,NA,20.6333333333333,"ARNO4"
"785","JISA050_17",37.9807692307692,14.409270415482,14.9230769230769,10.0134148331834,3.53846153846154,2.78976798853673,0,0,52,"JISA050",2017,2017-08-03,"Sheep Mountain South",29,70,94,1899-12-30 11:55:00,1899-12-30 12:30:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician","WI","BRBE",2017-04-24,2017-08-08,"Average",35,106,28.135593220339,36.1833333333333,"ARNO4"
"786","JISA050_18",35.3023255813954,17.1873913970192,11.5348837209302,10.8788760737962,3.58139534883721,3.21627230352998,0,0,43,"JISA050",2018,2018-07-26,"Sheep Mountain South",NA,109,96,1899-12-30 09:05:00,1899-12-30 09:28:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Research Technician","MD","SHCR",2018-04-09,2018-08-25,"Excellent",23,138,33.8148148148148,31.8333333333333,"ARNO4"
"787","JISA051_15",19.6341463414634,14.0956661736169,12.9024390243902,7.02781928498727,4.46341463414634,2.12246979926229,1.95121951219512,7.14825579953668,41,"JISA051",2015,2015-07-26,"Sheep Mountain South",29,63,63,NA,NA,840,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Wildlife Technician",NA,"JISA",NA,NA,NA,NA,NA,NA,16.4,"ARAR8"
"788","JISA051_16",29.58,19.9786518717416,13.44,10.3473549809621,2.98,4.55573198043421,2.7,4.97032007346137,50,"JISA051",2016,2016-07-27,"Sheep Mountain South",29,4,94,1899-12-30 10:22:00,1899-12-30 10:58:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Crew Leader","ME","JISA",2017-02-06,2017-07-21,"Excellent",36,164.958333333333,NA,30.2833333333333,"ARNO4"
"789","JISA051_17",37.0392156862745,12.1061319740266,14.0196078431373,10.5327872779781,3.29411764705882,3.30026736884792,0,0,51,"JISA051",2017,2017-08-03,"Sheep Mountain South",29,70,94,1899-12-30 10:12:00,1899-12-30 10:45:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician","WI","BRBE",2017-04-24,2017-08-08,"Average",33,106,22.2957746478873,37.8166666666667,"ARNO4"
"790","JISA051_18",32.7407407407407,12.0567607045273,12.4814814814815,8.6607785190625,3.75925925925926,2.7260807805497,0,0,54,"JISA051",2018,2018-07-24,"Sheep Mountain South",NA,96,94,1899-12-30 12:33:00,1899-12-30 13:08:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Crew Leader","CO","SHCR",2018-02-20,2018-08-25,"Excellent",35,185.958333333333,25.7575757575758,29.75,"ARNO4"
"791","JISA052_15",29.2666666666667,18.8477261654873,20.6333333333333,12.1838879852361,4.03333333333333,2.59287263585143,11.3666666666667,17.7870222611751,30,"JISA052",2015,2015-07-22,"Sheep Mountain South",29,31,31,NA,NA,840,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Technician","15","JISA",NA,NA,NA,NA,NA,NA,17.3833333333333,"ARAR8"
"792","JISA052_16",36.2413793103448,22.8467802864677,15.8620689655172,9.61295308399422,4.06896551724138,4.4954821327541,8.62068965517241,14.5096366822277,29,"JISA052",2016,2016-07-25,"Sheep Mountain South",29,39,94,1899-12-30 12:45:00,1899-12-30 13:45:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician",NA,"All Sites",NA,NA,NA,60,NA,NA,16.0833333333333,"ARNO4"
"793","JISA052_17",39,13.0117004202405,20.1666666666667,12.1321228891362,1.70833333333333,1.98864530395129,0,0,24,"JISA052",2017,2017-08-04,"Sheep Mountain South",29,68,94,1899-12-30 12:03:00,1899-12-30 12:19:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician","NY","BRBE",2017-04-24,2018-05-11,"Average",16,382,26.3055555555556,19.0666666666667,"ARNO4"
"794","JISA052_18",34.34375,13.9112611032886,15.53125,10.770282815947,3.25,2.78243337456101,0,0,32,"JISA052",2018,2018-07-26,"Sheep Mountain South",NA,109,96,1899-12-30 11:50:00,1899-12-30 12:13:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Research Technician","MD","SHCR",2018-04-09,2018-08-25,"Excellent",23,138,36.4827586206897,15.8833333333333,"ARNO4"
"795","JISA053_15",17.0555555555556,8.55757127599828,7,2.99018000638561,3,0.76696498884737,6.66666666666667,13.2842232831014,18,"JISA053",2015,2015-07-21,"Sheep Mountain South",29,63,63,NA,NA,840,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Wildlife Technician",NA,"JISA",NA,NA,NA,NA,NA,NA,37.7166666666667,"ARAR8"
"796","JISA053_16",19.3,14.9686852616233,8.525,4.11368884305022,1.95,1.03651289155465,11.875,18.8001466169951,40,"JISA053",2016,2016-07-28,"Sheep Mountain South",29,39,94,1899-12-30 10:45:00,1899-12-30 11:05:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician",NA,"All Sites",NA,NA,NA,20,NA,NA,35.05,"ARNO4"
"797","JISA053_17",35.8857142857143,11.7592802615172,18.4285714285714,8.21865064882277,1.42857142857143,0.916698497028211,4.71428571428571,18.228244774608,35,"JISA053",2017,2017-08-07,"Sheep Mountain South",29,68,94,1899-12-30 10:52:00,1899-12-30 11:13:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician","NY","BRBE",2017-04-24,2018-05-11,"Average",21,382,29.7959183673469,41,"ARNO4"
"798","JISA053_18",25.1290322580645,11.2804903424271,5.35483870967742,2.77546857421438,1.74193548387097,0.728822883627377,0,0,31,"JISA053",2018,2018-07-24,"Sheep Mountain South",NA,113,471057386,1899-12-30 14:34:00,1899-12-30 14:49:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Research Technician","MN","JISA",2018-04-09,2018-08-25,"Average",15,138,33.82,36.15,"ARNO4"
"799","JISA054_16",20.5757575757576,13.1862388094329,7.21212121212121,3.2186718510666,1.63636363636364,0.652791209833867,8.63636363636364,23.1932347110884,33,"JISA054",2016,2016-07-26,"Sheep Mountain South",29,4,94,1899-12-30 08:59:00,1899-12-30 09:27:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Crew Leader","ME","JISA",2017-02-06,2017-07-21,"Excellent",28,164.958333333333,NA,34.9333333333333,"ARTRT"
"800","JISA054_17",39.0645161290323,11.369360825983,16.3548387096774,9.60051521914935,1.38709677419355,0.919326541726377,0.32258064516129,1.24865519057354,31,"JISA054",2017,2017-08-04,"Sheep Mountain South",29,68,94,1899-12-30 09:25:00,1899-12-30 09:45:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician","NY","BRBE",2017-04-24,2018-05-11,"Average",20,382,46.0615384615385,29.1333333333333,"ARTRW8"
"801","JISA054_18",19.135593220339,14.8816684584605,3.74576271186441,3.24086631850925,1.35593220338983,0.713483727780201,0,0,59,"JISA054",2018,2018-07-26,"Sheep Mountain South",NA,96,109,1899-12-30 15:21:00,1899-12-30 16:01:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Crew Leader","CO","SHCR",2018-02-20,2018-08-25,"Excellent",40,185.958333333333,44.7674418604651,31.0833333333333,"ARTRW8"
"802","JISA055_15",18.6,8.01040989379861,18.12,8.33826520726384,4.64,1.60416125540213,4.4,10.4403065089105,25,"JISA055",2015,2015-07-26,"Sheep Mountain South",29,63,63,NA,NA,840,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Wildlife Technician",NA,"JISA",NA,NA,NA,NA,NA,NA,6.9,"ARTRT"
"803","JISA055_16",48.7727272727273,36.3483556688726,28.9772727272727,27.184544716783,4.06818181818182,3.66249201775606,3.63636363636364,13.6978879870787,44,"JISA055",2016,2016-07-29,"Sheep Mountain South",29,39,4,1899-12-30 13:15:00,1899-12-30 13:37:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician",NA,"All Sites",NA,NA,NA,22,NA,NA,14.3333333333333,"ARTRT"
"804","JISA055_17",47.3,24.7479127134688,27.5,18.9265497572665,3.5,3.88744709262508,0.1,0.707106781186548,50,"JISA055",2017,2017-08-03,"Sheep Mountain South",29,70,94,1899-12-30 09:02:00,1899-12-30 10:03:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Range Technician","WI","BRBE",2017-04-24,2017-08-08,"Average",61,106,28.8979591836735,23.5166666666667,"ARTRW8"
"805","JISA055_18",43,26.5177861529981,26.7413793103448,14.9156227350016,6.93103448275862,4.57630076979564,0,0,58,"JISA055",2018,2018-07-24,"Sheep Mountain South",NA,96,94,1899-12-30 13:38:00,1899-12-30 14:35:00,29,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Crew Leader","CO","SHCR",2018-02-20,2018-08-25,"Excellent",57,185.958333333333,23.2923076923077,16.65,"ARNO4"
"806","JISA056_15",9.89130434782609,7.2394851286218,7.8695652173913,6.74819711117034,2.02173913043478,1.16407579811974,12.2173913043478,24.1457730770403,46,"JISA056",2015,2015-07-21,"Sheep Mountain South",29,31,31,NA,NA,840,29,"JISA","No Grazing (Control)","Jim Sage","Sheep Mountain South",1071.4400635,"Yes",2016,NA,"Twin Falls District Office - Burley Field Office",13157.7253936338,10714400.7781668,"No","No","No",0,1,1,1,1," ","Technician","15","JISA",NA,NA,NA,NA,NA,NA,35.8333333333333,"ARAR8"
